id,name,settlement_type,megye,jaras,terulet_hektar,population,lakasok_szama,latitude,longitude,climate_zone,data_source,created_at,updated_at,region_priority
152,"Bakonyszentlászló","község","Győr-Moson-Sopron",Pannonhalmi,3851.0,1583,775,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
153,Bakonyszombathely,"község","Komárom-Esztergom","Kisbéri",3652.0,1292,602,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
154,"Bakonyszücs","község","Veszprém","Pápai",3520.0,255,149,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
155,"Bakonytamási","község","Veszprém","Pápai",2049.0,565,287,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
156,Baks,"község","Csongrád-Csanád",Kisteleki,6192.0,1893,870,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
157,Baksa,"község",Baranya,Sellyei,1382.0,781,282,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
158,"Baktakék","község","Borsod-Abaúj-Zemplén",Encsi,1879.0,790,267,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
159,"Baktalórántháza","város","Szabolcs-Szatmár-Bereg","Baktalórántházai",3524.0,3554,1127,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
160,"Baktüttös","község",Zala,Zalaegerszegi,971.0,330,142,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
161,Balajt,"község","Borsod-Abaúj-Zemplén","Edelényi",903.0,508,143,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
162,Balassagyarmat,"város","Nógrád",Balassagyarmati,2333.0,13917,6747,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",7
163,"Balástya","község","Csongrád-Csanád",Kisteleki,11000.0,3233,1817,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
164,Balaton,"község",Heves,"Bélapátfalvai",1320.0,922,439,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
165,Balatonakali,"község","Veszprém","Balatonfüredi",3620.0,686,549,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
166,Balatonakarattya,"község","Veszprém","Balatonalmádi",2139.0,1128,569,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
167,"Balatonalmádi","város","Veszprém","Balatonalmádi",4988.0,10000,5068,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",7
168,"Balatonberény","község",Somogy,Marcali,2609.0,1187,890,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
169,"Balatonboglár","város",Somogy,"Fonyódi",3204.0,5390,3036,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
170,"Balatoncsicsó","község","Veszprém","Balatonfüredi",1318.0,297,109,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
171,Balatonederics,"község","Veszprém",Tapolcai,1858.0,1040,518,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
172,"Balatonendréd","község",Somogy,"Siófoki",4002.0,1318,612,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
173,Balatonfenyves,"község",Somogy,"Fonyódi",5193.0,2019,1351,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
174,"Balatonfőkajár","község","Veszprém","Balatonalmádi",2192.0,1312,620,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
175,"Balatonföldvár","város",Somogy,"Siófoki",1533.0,2251,1408,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
176,"Balatonfüred","város","Veszprém","Balatonfüredi",4645.0,12925,7086,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",7
177,"Balatonfűzfő","város","Veszprém","Balatonalmádi",925.0,4537,2150,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
178,"Balatongyörök","község",Zala,Keszthelyi,3759.0,1283,684,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
179,Balatonhenye,"község","Veszprém",Tapolcai,1173.0,125,55,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
180,Balatonkenese,"város","Veszprém","Balatonalmádi",4418.0,2559,1437,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
181,"Balatonkeresztúr","község",Somogy,Marcali,2106.0,1645,867,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
182,Balatonlelle,"város",Somogy,"Fonyódi",4323.0,4904,3356,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
183,"Balatonmagyaród","község",Zala,Nagykanizsai,3153.0,389,256,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
184,"Balatonmáriafürdő","község",Somogy,Marcali,2677.0,835,476,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
185,"Balatonőszöd","község",Somogy,"Siófoki",1508.0,592,586,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
186,Balatonrendes,"község","Veszprém",Tapolcai,675.0,180,104,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
187,Balatonszabadi,"község",Somogy,"Siófoki",4134.0,2900,1238,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
188,"Balatonszárszó","nagyközség",Somogy,"Siófoki",3012.0,2041,1056,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
189,Balatonszemes,"község",Somogy,"Siófoki",3602.0,1663,985,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
190,"Balatonszentgyörgy","község",Somogy,Marcali,2368.0,1446,733,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
191,Balatonszepezd,"község","Veszprém","Balatonfüredi",2505.0,450,262,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
192,"Balatonszőlős","község","Veszprém","Balatonfüredi",1282.0,648,254,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
193,Balatonudvari,"község","Veszprém","Balatonfüredi",1879.0,348,215,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
194,"Balatonújlak","község",Somogy,Marcali,1081.0,450,263,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
195,"Balatonvilágos","község",Somogy,"Siófoki",2921.0,1342,844,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
196,Balinka,"község","Fejér","Móri",1862.0,887,385,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
197,"Balkány","város","Szabolcs-Szatmár-Bereg","Nagykállói",9001.0,5840,2368,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
198,"Ballószög","község","Bács-Kiskun","Kecskeméti",3500.0,4304,1463,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
199,"Balmazújváros","város","Hajdú-Bihar","Balmazújvárosi",20544.0,16948,6903,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",7
200,Balogunyom,"község",Vas,Szombathelyi,1212.0,1069,419,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
201,"Balotaszállás","község","Bács-Kiskun",Kiskunhalasi,10494.0,1441,726,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
202,Balsa,"község","Szabolcs-Szatmár-Bereg","Ibrányi",2252.0,646,401,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
203,"Bálványos","község",Somogy,"Siófoki",2369.0,550,288,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
204,Bana,"község","Komárom-Esztergom","Komáromi",2511.0,1503,578,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
205,"Bánd","község","Veszprém","Veszprémi",984.0,686,267,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
206,"Bánfa","község",Baranya,"Szigetvári",1206.0,189,74,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
207,"Bánhorváti","község","Borsod-Abaúj-Zemplén",Kazincbarcikai,2848.0,1250,567,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
208,"Bánk","község","Nógrád","Rétsági",990.0,739,406,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
209,"Bánokszentgyörgy","község",Zala,Letenyei,3254.0,548,280,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
210,"Bánréve","község","Borsod-Abaúj-Zemplén",Putnoki,662.0,1128,530,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
211,"Bár","község",Baranya,"Mohácsi",900.0,553,265,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
212,"Barabás","község","Szabolcs-Szatmár-Bereg","Vásárosnaményi",3818.0,788,377,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
213,Baracs,"község","Fejér","Dunaújvárosi",5518.0,3458,1451,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
214,Baracska,"község","Fejér","Martonvásári",3968.0,3037,1153,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
215,"Báránd","község","Hajdú-Bihar","Püspökladányi",4257.0,2234,1135,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
216,"Baranyahídvég","község",Baranya,Sellyei,849.0,174,68,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
217,"Baranyajenő","község",Baranya,"Hegyháti",1555.0,392,155,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
218,"Baranyaszentgyörgy","község",Baranya,"Hegyháti",727.0,110,72,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
219,Barbacs,"község","Győr-Moson-Sopron",Csornai,1365.0,756,312,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
220,Barcs,"város",Somogy,Barcsi,12290.0,9672,4509,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
221,"Bárdudvarnok","község",Somogy,"Kaposvári",4856.0,1136,528,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
222,Barlahida,"község",Zala,Lenti,610.0,119,86,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
223,"Bárna","község","Nógrád","Salgótarjáni",1539.0,915,453,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
224,Barnag,"község","Veszprém","Veszprémi",1201.0,98,68,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
225,"Bársonyos","község","Komárom-Esztergom","Kisbéri",1687.0,696,306,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
226,Basal,"község",Baranya,"Szigetvári",404.0,191,79,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
227,"Baskó","község","Borsod-Abaúj-Zemplén","Gönci",2964.0,155,103,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
228,"Báta","község",Tolna,"Szekszárdi",6616.0,1401,735,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
229,"Bátaapáti","község",Tolna,"Bonyhádi",2044.0,351,146,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
230,"Bátaszék","város",Tolna,"Szekszárdi",6357.0,5851,2518,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
231,"Baté","község",Somogy,"Kaposvári",1028.0,771,298,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
232,"Bátmonostor","község","Bács-Kiskun",Bajai,3795.0,1395,700,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
233,"Bátonyterenye","város","Nógrád","Bátonyterenyei",7892.0,11118,5739,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",7
234,"Bátor","község",Heves,Egri,2732.0,361,202,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
235,"Bátorliget","község","Szabolcs-Szatmár-Bereg","Nyírbátori",3330.0,564,326,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
236,Battonya,"város","Békés","Mezőkovácsházai",14571.0,4860,2882,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
237,"Bátya","község","Bács-Kiskun",Kalocsai,3386.0,1799,922,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
238,Batyk,"község",Zala,"Zalaszentgróti",808.0,355,188,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
239,"Bázakerettye","község",Zala,Letenyei,803.0,715,393,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
240,Bazsi,"község","Veszprém","Sümegi",910.0,412,195,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
241,"Béb","község","Veszprém","Pápai",703.0,251,110,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
242,Becsehely,"község",Zala,Letenyei,3608.0,1868,754,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
243,Becske,"község","Nógrád",Balassagyarmati,1566.0,483,282,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
244,"Becskeháza","község","Borsod-Abaúj-Zemplén","Edelényi",500.0,42,29,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
245,"Becsvölgye","község",Zala,Zalaegerszegi,2140.0,700,322,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
246,"Bedegkér","község",Somogy,Tabi,2600.0,379,183,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
247,"Bedő","község","Hajdú-Bihar","Berettyóújfalui",1020.0,283,133,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
248,"Bejcgyertyános","község",Vas,"Sárvári",3143.0,416,256,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
249,"Békás","község","Veszprém","Pápai",652.0,204,90,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
250,Bekecs,"község","Borsod-Abaúj-Zemplén",Szerencsi,2572.0,2206,952,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
251,"Békés","város","Békés","Békési",12723.0,17526,8254,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",7
252,"Békéscsaba","megyeszékhely, megyei jogú város","Békés","Békéscsabai",19393.0,54460,30019,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",9
253,"Békéssámson","község","Békés","Orosházi",7121.0,2155,1086,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
254,"Békésszentandrás","nagyközség","Békés",Szarvasi,7745.0,3303,1837,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
255,"Bekölce","község",Heves,"Bélapátfalvai",1377.0,590,342,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
256,"Bélapátfalva","város",Heves,"Bélapátfalvai",3663.0,2763,1298,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
257,"Bélavár","község",Somogy,Barcsi,2278.0,292,206,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
258,Belecska,"község",Tolna,"Tamási",1441.0,308,147,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
259,Beled,"város","Győr-Moson-Sopron","Kapuvári",2647.0,2417,1105,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
260,Beleg,"község",Somogy,"Nagyatádi",1799.0,570,224,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
261,Belezna,"község",Zala,Nagykanizsai,3093.0,596,286,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
262,"Bélmegyer","község","Békés","Békési",6305.0,786,502,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
263,Beloiannisz,"község","Fejér","Dunaújvárosi",454.0,979,443,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
264,"Belsősárd","község",Zala,Lenti,979.0,86,43,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
265,"Belvárdgyula","község",Baranya,"Bólyi",1723.0,344,167,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
266,Benk,"község","Szabolcs-Szatmár-Bereg","Záhonyi",850.0,414,169,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
267,"Bénye","község",Pest,Monori,1652.0,1205,520,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
268,"Bér","község","Nógrád","Pásztói",2549.0,369,203,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
269,"Bérbaltavár","község",Vas,"Vasvári",2567.0,482,241,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
270,Bercel,"község","Nógrád",Balassagyarmati,3590.0,1746,711,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
271,"Beregdaróc","község","Szabolcs-Szatmár-Bereg","Vásárosnaményi",2383.0,840,343,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
272,"Beregsurány","község","Szabolcs-Szatmár-Bereg","Vásárosnaményi",1601.0,614,228,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
273,"Berekböszörmény","község","Hajdú-Bihar","Berettyóújfalui",4284.0,1686,723,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
274,"Berekfürdő","község","Jász-Nagykun-Szolnok",Karcagi,1857.0,1065,594,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
275,Beremend,"nagyközség",Baranya,"Siklósi",4826.0,2110,996,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
276,Berente,"község","Borsod-Abaúj-Zemplén",Kazincbarcikai,922.0,1020,385,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
277,Beret,"község","Borsod-Abaúj-Zemplén",Encsi,677.0,322,91,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
278,"Berettyóújfalu","város","Hajdú-Bihar","Berettyóújfalui",17101.0,13999,6490,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",7
279,Berhida,"város","Veszprém","Várpalotai",4272.0,5747,2042,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
280,Berkenye,"község","Nógrád","Rétsági",1346.0,774,307,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
281,Berkesd,"község",Baranya,"Pécsi",1904.0,768,296,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
282,Berkesz,"község","Szabolcs-Szatmár-Bereg",Kemecsei,1318.0,777,294,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
283,"Bernecebaráti","község",Pest,Szobi,3769.0,796,469,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
284,"Berzék","község","Borsod-Abaúj-Zemplén",Miskolci,1059.0,1005,340,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
285,Berzence,"nagyközség",Somogy,"Csurgói",5376.0,2262,955,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
286,Besence,"község",Baranya,Sellyei,958.0,108,36,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
287,"Besenyőd","község","Szabolcs-Szatmár-Bereg","Baktalórántházai",945.0,688,250,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
288,"Besenyőtelek","község",Heves,"Füzesabonyi",4910.0,2435,1054,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
289,"Besenyszög","város","Jász-Nagykun-Szolnok",Szolnoki,13808.0,3107,1387,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
290,"Besnyő","község","Fejér","Dunaújvárosi",4464.0,1745,705,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
291,Beszterec,"község","Szabolcs-Szatmár-Bereg",Kemecsei,1159.0,884,334,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
292,Bezedek,"község",Baranya,"Mohácsi",1136.0,182,97,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
293,Bezenye,"község","Győr-Moson-Sopron","Mosonmagyaróvári",3003.0,1349,558,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",6
294,"Bezeréd","község",Zala,Zalaegerszegi,1214.0,138,141,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
295,Bezi,"község","Győr-Moson-Sopron","Győri",1119.0,476,201,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",5
296,"Biatorbágy","város",Pest,Budakeszi,4412.0,15338,5835,47.4979,19.0402,"Átmeneti",JSON_2024,"2025-07-24 14:34:07","2025-07-24 14:34:07",7
